date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:58:42	18866/18866	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:58:41%20GMT	https://static.wixstatic.com/media/7eba9c_ab4d36e3468640a489add4d4e0582e46~mv2.jpg/v1/fit/w_433,h_433,q_90,enc_avif,quality_auto/7eba9c_ab4d36e3468640a489add4d4e0582e46~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_ab4d36e3468640a489add4d4e0582e46_mv2.jpg/v1/fit/w_433,h_433,q_90,enc_avif,quality_auto/7eba9c_ab4d36e3468640a489add4d4e0582e46_mv2.jpg	(from https://www.annekeslershields.com/arbor-acres-permanent-collection)
10:58:43	20662/20662	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:58:41%20GMT	https://static.wixstatic.com/media/7eba9c_384bccfdd10549f7a143edcd1dfa6d64~mv2.jpg/v1/fit/w_433,h_433,q_90,enc_avif,quality_auto/7eba9c_384bccfdd10549f7a143edcd1dfa6d64~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_384bccfdd10549f7a143edcd1dfa6d64_mv2.jpg/v1/fit/w_433,h_433,q_90,enc_avif,quality_auto/7eba9c_384bccfdd10549f7a143edcd1dfa6d64_mv2.jpg	(from https://www.annekeslershields.com/arbor-acres-permanent-collection)
10:58:43	20781/20781	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:58:41%20GMT	https://static.wixstatic.com/media/7eba9c_71c364300b6b4e679608fa2566138538~mv2.jpg/v1/fit/w_433,h_433,q_90,enc_avif,quality_auto/7eba9c_71c364300b6b4e679608fa2566138538~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_71c364300b6b4e679608fa2566138538_mv2.jpg/v1/fit/w_433,h_433,q_90,enc_avif,quality_auto/7eba9c_71c364300b6b4e679608fa2566138538_mv2.jpg	(from https://www.annekeslershields.com/arbor-acres-permanent-collection)
10:58:43	25307/25307	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:58:41%20GMT	https://static.wixstatic.com/media/7eba9c_5e3570554f1c410a9332c5d8a41eb49c~mv2.jpg/v1/fit/w_433,h_433,q_90,enc_avif,quality_auto/7eba9c_5e3570554f1c410a9332c5d8a41eb49c~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_5e3570554f1c410a9332c5d8a41eb49c_mv2.jpg/v1/fit/w_433,h_433,q_90,enc_avif,quality_auto/7eba9c_5e3570554f1c410a9332c5d8a41eb49c_mv2.jpg	(from https://www.annekeslershields.com/arbor-acres-permanent-collection)
10:58:44	24326/24326	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:58:42%20GMT	https://static.wixstatic.com/media/7eba9c_41f90290a909469eab38e2e1e411b632~mv2.jpg/v1/fit/w_433,h_433,q_90,enc_avif,quality_auto/7eba9c_41f90290a909469eab38e2e1e411b632~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_41f90290a909469eab38e2e1e411b632_mv2.jpg/v1/fit/w_433,h_433,q_90,enc_avif,quality_auto/7eba9c_41f90290a909469eab38e2e1e411b632_mv2.jpg	(from https://www.annekeslershields.com/arbor-acres-permanent-collection)
10:58:44	26995/26995	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:58:42%20GMT	https://static.wixstatic.com/media/7eba9c_87cf7eba00a54ad28b9bdc09a44f8c4c~mv2.jpg/v1/fit/w_433,h_433,q_90,enc_avif,quality_auto/7eba9c_87cf7eba00a54ad28b9bdc09a44f8c4c~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_87cf7eba00a54ad28b9bdc09a44f8c4c_mv2.jpg/v1/fit/w_433,h_433,q_90,enc_avif,quality_auto/7eba9c_87cf7eba00a54ad28b9bdc09a44f8c4c_mv2.jpg	(from https://www.annekeslershields.com/arbor-acres-permanent-collection)
10:58:44	21577/21577	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:58:42%20GMT	https://static.wixstatic.com/media/7eba9c_14e7bd22778940dcb7762eb5c39bde88~mv2.jpg/v1/fit/w_375,h_375,q_90,enc_avif,quality_auto/7eba9c_14e7bd22778940dcb7762eb5c39bde88~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_14e7bd22778940dcb7762eb5c39bde88_mv2.jpg/v1/fit/w_375,h_375,q_90,enc_avif,quality_auto/7eba9c_14e7bd22778940dcb7762eb5c39bde88_mv2.jpg	(from https://www.annekeslershields.com/arbor-acres-permanent-collection)
10:58:49	52678/52678	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:58:46%20GMT	https://static.wixstatic.com/media/7eba9c_6fda04ae142547a987cfd12ab5410bdc~mv2.jpg/v1/fill/w_400,h_400,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/profile%20pic.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_6fda04ae142547a987cfd12ab5410bdc_mv2.jpg/v1/fill/w_400,h_400,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/profile%20pic.jpg	(from https://www.annekeslershields.com/about)
10:58:51	2206/2206	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Feb%202026%2015:58:49%20GMT	https://www.annekeslershields.com/api	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/www.annekeslershields.com/api.e7.delayed	(from https://www.annekeslershields.com/api/)
10:58:51	2206/2206	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2027%20Feb%202026%2015:58:49%20GMT	https://www.annekeslershields.com/envelope	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/www.annekeslershields.com/envelope.e8.delayed	(from https://www.annekeslershields.com/envelope/)
10:58:53	1102041/1102041	---MCZ	200	added ('OK')	text/html	etag:W/%226757cf6406b8666bb3a11871bba9f115%22	https://www.annekeslershields.com/shop?page=2	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/www.annekeslershields.com/shop4658.html	(from https://www.annekeslershields.com/shop)
10:58:55	1500292/1500292	---MCZ	200	added ('OK')	text/html	etag:W/%228f1c4f189db2c966de82513d0b44988c%22	https://www.annekeslershields.com/product-page/diffusion-iv-green	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/www.annekeslershields.com/product-page/diffusion-iv-green.html	(from https://www.annekeslershields.com/shop)
10:58:55	1956/1956	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:58:52%20GMT	https://static.wixstatic.com/media/7eba9c_616e4943561a4a7a8994f869776ce191~mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/7eba9c_616e4943561a4a7a8994f869776ce191~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_616e4943561a4a7a8994f869776ce191_mv2.jpg/v1/fill/w_147,h_147,al_c,q_80,usm_0.66_1.00_0.01,blur_2/7eba9c_616e4943561a4a7a8994f869776ce191_mv2.jpg	(from https://www.annekeslershields.com/shop)
10:58:58	1500347/1500347	---MCZ	200	added ('OK')	text/html	etag:W/%22cfd328d6a07678e01c2a1d9ff3ada231%22	https://www.annekeslershields.com/product-page/diffusion-iv-yellow	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/www.annekeslershields.com/product-page/diffusion-iv-yellow.html	(from https://www.annekeslershields.com/shop)
10:58:58	2766/2766	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:58:55%20GMT	https://static.wixstatic.com/media/7eba9c_e4bc1be4db304359a1d4f1a826fb3dd3~mv2.jpg/v1/fill/w_147,h_148,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/7eba9c_e4bc1be4db304359a1d4f1a826fb3dd3~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_e4bc1be4db304359a1d4f1a826fb3dd3_mv2.jpg/v1/fill/w_147,h_148,al_c,q_80,usm_0.66_1.00_0.01,blur_2/7eba9c_e4bc1be4db304359a1d4f1a826fb3dd3_mv2.jpg	(from https://www.annekeslershields.com/shop)
10:59:01	1498135/1498135	---MCZ	200	added ('OK')	text/html	etag:W/%2277ffcdef1636a97fc5104d120db2d4a1%22	https://www.annekeslershields.com/product-page/diffusion-iv-orange	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/www.annekeslershields.com/product-page/diffusion-iv-orange.html	(from https://www.annekeslershields.com/shop)
10:59:01	2733/2733	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:58:58%20GMT	https://static.wixstatic.com/media/7eba9c_f6645e6211974e3881a9cbbfee9045aa~mv2.jpg/v1/fill/w_147,h_148,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/7eba9c_f6645e6211974e3881a9cbbfee9045aa~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_f6645e6211974e3881a9cbbfee9045aa_mv2.jpg/v1/fill/w_147,h_148,al_c,q_80,usm_0.66_1.00_0.01,blur_2/7eba9c_f6645e6211974e3881a9cbbfee9045aa_mv2.jpg	(from https://www.annekeslershields.com/shop)
10:59:05	1502270/1502270	---MCZ	200	added ('OK')	text/html	etag:W/%22e6f55fd05a9fd1b031457fd6e291e071%22	https://www.annekeslershields.com/product-page/curve-xii-blue	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/www.annekeslershields.com/product-page/curve-xii-blue.html	(from https://www.annekeslershields.com/shop)
10:59:05	3003/3003	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:59:02%20GMT	https://static.wixstatic.com/media/7eba9c_f111affd79be476b8bb1bb7b065d75cd~mv2.jpg/v1/fill/w_147,h_180,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/7eba9c_f111affd79be476b8bb1bb7b065d75cd~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_f111affd79be476b8bb1bb7b065d75cd_mv2.jpg/v1/fill/w_147,h_180,al_c,q_80,usm_0.66_1.00_0.01,blur_2/7eba9c_f111affd79be476b8bb1bb7b065d75cd_mv2.jpg	(from https://www.annekeslershields.com/shop)
10:59:06	1502511/1502511	---MCZ	200	added ('OK')	text/html	etag:W/%228d7bfb69fab0f85028219427993409d4%22	https://www.annekeslershields.com/product-page/curve-xi-green	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/www.annekeslershields.com/product-page/curve-xi-green.html	(from https://www.annekeslershields.com/shop)
10:59:07	2795/2795	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:59:05%20GMT	https://static.wixstatic.com/media/7eba9c_a42f281d187f439e92b9d9bed76f14d5~mv2.jpg/v1/fill/w_146,h_180,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/7eba9c_a42f281d187f439e92b9d9bed76f14d5~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_a42f281d187f439e92b9d9bed76f14d5_mv2.jpg/v1/fill/w_146,h_180,al_c,q_80,usm_0.66_1.00_0.01,blur_2/7eba9c_a42f281d187f439e92b9d9bed76f14d5_mv2.jpg	(from https://www.annekeslershields.com/shop)
10:59:10	1499946/1499946	---MCZ	200	added ('OK')	text/html	etag:W/%2281885c5c689fa3f7080c620908e47349%22	https://www.annekeslershields.com/product-page/curve-xi-b-w	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/www.annekeslershields.com/product-page/curve-xi-b-w.html	(from https://www.annekeslershields.com/shop)
10:59:10	3587/3587	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:59:07%20GMT	https://static.wixstatic.com/media/7eba9c_87cb68400ce449c1ba88fbaee48ce454~mv2.jpg/v1/fill/w_146,h_180,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/7eba9c_87cb68400ce449c1ba88fbaee48ce454~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_87cb68400ce449c1ba88fbaee48ce454_mv2.jpg/v1/fill/w_146,h_180,al_c,q_80,usm_0.66_1.00_0.01,blur_2/7eba9c_87cb68400ce449c1ba88fbaee48ce454_mv2.jpg	(from https://www.annekeslershields.com/shop)
10:59:13	1499023/1499023	---MCZ	200	added ('OK')	text/html	etag:W/%2254e6ffb5d629c4b40614258732da2f8e%22	https://www.annekeslershields.com/product-page/curve-vi-yellow	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/www.annekeslershields.com/product-page/curve-vi-yellow.html	(from https://www.annekeslershields.com/shop)
10:59:13	3149/3149	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:59:10%20GMT	https://static.wixstatic.com/media/7eba9c_ee850596edab46fc892bc8d8716b7bdf~mv2.jpg/v1/fill/w_147,h_180,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/7eba9c_ee850596edab46fc892bc8d8716b7bdf~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_ee850596edab46fc892bc8d8716b7bdf_mv2.jpg/v1/fill/w_147,h_180,al_c,q_80,usm_0.66_1.00_0.01,blur_2/7eba9c_ee850596edab46fc892bc8d8716b7bdf_mv2.jpg	(from https://www.annekeslershields.com/shop)
10:59:15	1499962/1499962	---MCZ	200	added ('OK')	text/html	etag:W/%22b41ff013f3d59097c3faaf23b21e9b63%22	https://www.annekeslershields.com/product-page/curve-vi-b-w	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/www.annekeslershields.com/product-page/curve-vi-b-w.html	(from https://www.annekeslershields.com/shop)
10:59:15	3625/3625	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:59:13%20GMT	https://static.wixstatic.com/media/7eba9c_c10ccdc11f7f4b7fab22094a74b41ce7~mv2.jpg/v1/fill/w_147,h_179,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/7eba9c_c10ccdc11f7f4b7fab22094a74b41ce7~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_c10ccdc11f7f4b7fab22094a74b41ce7_mv2.jpg/v1/fill/w_147,h_179,al_c,q_80,usm_0.66_1.00_0.01,blur_2/7eba9c_c10ccdc11f7f4b7fab22094a74b41ce7_mv2.jpg	(from https://www.annekeslershields.com/shop)
10:59:18	1500214/1500214	---MCZ	200	added ('OK')	text/html	etag:W/%2247e1d4d7c4e0291fd6a4169ae080a9e4%22	https://www.annekeslershields.com/product-page/curve-ix-lilac	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/www.annekeslershields.com/product-page/curve-ix-lilac.html	(from https://www.annekeslershields.com/shop)
10:59:18	2160/2160	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:59:15%20GMT	https://static.wixstatic.com/media/7eba9c_38897de47de847ea868158eb027cc29c~mv2.jpg/v1/fill/w_138,h_180,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/7eba9c_38897de47de847ea868158eb027cc29c~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_38897de47de847ea868158eb027cc29c_mv2.jpg/v1/fill/w_138,h_180,al_c,q_80,usm_0.66_1.00_0.01,blur_2/7eba9c_38897de47de847ea868158eb027cc29c_mv2.jpg	(from https://www.annekeslershields.com/shop)
10:59:21	1498103/1498103	---MCZ	200	added ('OK')	text/html	etag:W/%22f2bfd1d6fda5dea24bd4f19be0d040c0%22	https://www.annekeslershields.com/product-page/curve-vii-green	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/www.annekeslershields.com/product-page/curve-vii-green.html	(from https://www.annekeslershields.com/shop)
10:59:22	3827/3827	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:59:19%20GMT	https://static.wixstatic.com/media/7eba9c_9379f913328742f88f119f659fb16289~mv2.jpg/v1/fill/w_138,h_180,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/7eba9c_9379f913328742f88f119f659fb16289~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_9379f913328742f88f119f659fb16289_mv2.jpg/v1/fill/w_138,h_180,al_c,q_80,usm_0.66_1.00_0.01,blur_2/7eba9c_9379f913328742f88f119f659fb16289_mv2.jpg	(from https://www.annekeslershields.com/shop)
10:59:25	1500123/1500123	---MCZ	200	added ('OK')	text/html	etag:W/%2257859d383b2ad870af7defc9ed5249f3%22	https://www.annekeslershields.com/product-page/curve-ii-orange	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/www.annekeslershields.com/product-page/curve-ii-orange.html	(from https://www.annekeslershields.com/shop)
10:59:25	2889/2889	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:59:22%20GMT	https://static.wixstatic.com/media/7eba9c_221c4981af8647219af16f8117ce8469~mv2.jpg/v1/fill/w_146,h_180,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/7eba9c_221c4981af8647219af16f8117ce8469~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_221c4981af8647219af16f8117ce8469_mv2.jpg/v1/fill/w_146,h_180,al_c,q_80,usm_0.66_1.00_0.01,blur_2/7eba9c_221c4981af8647219af16f8117ce8469_mv2.jpg	(from https://www.annekeslershields.com/shop)
10:59:28	1406394/1406394	---MCZ	200	added ('OK')	text/html	etag:W/%22be0df06b3ddcdb1c527fb3bddd515739%22	https://www.annekeslershields.com/product-page/curve-iv-red	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/www.annekeslershields.com/product-page/curve-iv-red.html	(from https://www.annekeslershields.com/shop)
10:59:28	1984/1984	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:59:25%20GMT	https://static.wixstatic.com/media/7eba9c_f5283b9b6fe04796a68a8bee56335e27~mv2.jpg/v1/fill/w_147,h_120,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/7eba9c_f5283b9b6fe04796a68a8bee56335e27~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_f5283b9b6fe04796a68a8bee56335e27_mv2.jpg/v1/fill/w_147,h_120,al_c,q_80,usm_0.66_1.00_0.01,blur_2/7eba9c_f5283b9b6fe04796a68a8bee56335e27_mv2.jpg	(from https://www.annekeslershields.com/shop)
10:59:30	822921/822921	---MCZ	200	added ('OK')	application/javascript	etag:W/%2251329d940f6a987a3b4b82f748364187%22	https://static.parastorage.com/services/wixstores-client-gallery/1.5836.0/GridGalleryViewerWidgetNoCss.bundle.min.js	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.parastorage.com/services/wixstores-client-gallery/1.5836.0/GridGalleryViewerWidgetNoCss.bundle.min.js	(from https://www.annekeslershields.com/shop)
10:59:33	1109824/1109824	---MCZ	200	added ('OK')	text/html	etag:W/%229cbdb846fd9e75c364477251461d533c%22	https://www.annekeslershields.com/shop?page=3	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/www.annekeslershields.com/shop9ba9.html	(from https://www.annekeslershields.com/shop?page=2)
10:59:34	1501964/1501964	---MCZ	200	added ('OK')	text/html	etag:W/%227117623ca693e0c6ab6b452beac06d27%22	https://www.annekeslershields.com/product-page/curve-v-green	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/www.annekeslershields.com/product-page/curve-v-green.html	(from https://www.annekeslershields.com/shop?page=2)
10:59:35	2397/2397	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:59:32%20GMT	https://static.wixstatic.com/media/7eba9c_fa8f0e31b7a14dc684ecb8fd16ed1a58~mv2.jpg/v1/fill/w_147,h_180,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/7eba9c_fa8f0e31b7a14dc684ecb8fd16ed1a58~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_fa8f0e31b7a14dc684ecb8fd16ed1a58_mv2.jpg/v1/fill/w_147,h_180,al_c,q_80,usm_0.66_1.00_0.01,blur_2/7eba9c_fa8f0e31b7a14dc684ecb8fd16ed1a58_mv2.jpg	(from https://www.annekeslershields.com/shop?page=2)
10:59:36	1498008/1498008	---MCZ	200	added ('OK')	text/html	etag:W/%22b05ea0bdd10585a8012482a4e562c839%22	https://www.annekeslershields.com/product-page/curve-v-gold	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/www.annekeslershields.com/product-page/curve-v-gold.html	(from https://www.annekeslershields.com/shop?page=2)
10:59:36	2943/2943	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:59:35%20GMT	https://static.wixstatic.com/media/7eba9c_f8807a82379848d0bff8ebe0fb9ce13b~mv2.jpg/v1/fill/w_147,h_180,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/7eba9c_f8807a82379848d0bff8ebe0fb9ce13b~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_f8807a82379848d0bff8ebe0fb9ce13b_mv2.jpg/v1/fill/w_147,h_180,al_c,q_80,usm_0.66_1.00_0.01,blur_2/7eba9c_f8807a82379848d0bff8ebe0fb9ce13b_mv2.jpg	(from https://www.annekeslershields.com/shop?page=2)
10:59:38	1501752/1501752	---MCZ	200	added ('OK')	text/html	etag:W/%220185afc43b7cd51abee03edf723394c1%22	https://www.annekeslershields.com/product-page/curve-v-red	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/www.annekeslershields.com/product-page/curve-v-red.html	(from https://www.annekeslershields.com/shop?page=2)
10:59:38	2052/2052	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:59:35%20GMT	https://static.wixstatic.com/media/7eba9c_ec4ff3fe6c0c47d187dc12dcc146929a~mv2.jpg/v1/fill/w_147,h_180,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/7eba9c_ec4ff3fe6c0c47d187dc12dcc146929a~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_ec4ff3fe6c0c47d187dc12dcc146929a_mv2.jpg/v1/fill/w_147,h_180,al_c,q_80,usm_0.66_1.00_0.01,blur_2/7eba9c_ec4ff3fe6c0c47d187dc12dcc146929a_mv2.jpg	(from https://www.annekeslershields.com/shop?page=2)
10:59:41	1500185/1500185	---MCZ	200	added ('OK')	text/html	etag:W/%2279f3528992b45d51fcd28ec67277b06a%22	https://www.annekeslershields.com/product-page/curve-ii-aqua	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/www.annekeslershields.com/product-page/curve-ii-aqua.html	(from https://www.annekeslershields.com/shop?page=2)
10:59:42	3133/3133	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:59:39%20GMT	https://static.wixstatic.com/media/7eba9c_8fc648e8965043bea95e6586ab5b2ade~mv2.jpg/v1/fill/w_146,h_180,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/7eba9c_8fc648e8965043bea95e6586ab5b2ade~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_8fc648e8965043bea95e6586ab5b2ade_mv2.jpg/v1/fill/w_146,h_180,al_c,q_80,usm_0.66_1.00_0.01,blur_2/7eba9c_8fc648e8965043bea95e6586ab5b2ade_mv2.jpg	(from https://www.annekeslershields.com/shop?page=2)
10:59:45	1500164/1500164	---MCZ	200	added ('OK')	text/html	etag:W/%22783c29f903f4e43b73235e164e84a772%22	https://www.annekeslershields.com/product-page/curve-ii-green	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/www.annekeslershields.com/product-page/curve-ii-green.html	(from https://www.annekeslershields.com/shop?page=2)
10:59:45	2789/2789	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:59:42%20GMT	https://static.wixstatic.com/media/7eba9c_cf21f928bde949f9a9f760837fe1cecc~mv2.jpg/v1/fill/w_142,h_180,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/7eba9c_cf21f928bde949f9a9f760837fe1cecc~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_cf21f928bde949f9a9f760837fe1cecc_mv2.jpg/v1/fill/w_142,h_180,al_c,q_80,usm_0.66_1.00_0.01,blur_2/7eba9c_cf21f928bde949f9a9f760837fe1cecc_mv2.jpg	(from https://www.annekeslershields.com/shop?page=2)
10:59:48	1499695/1499695	---MCZ	200	added ('OK')	text/html	etag:W/%2287a351322f63d80b9c7c6765e13e6824%22	https://www.annekeslershields.com/product-page/curve-i-yellow	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/www.annekeslershields.com/product-page/curve-i-yellow.html	(from https://www.annekeslershields.com/shop?page=2)
10:59:48	2478/2478	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Feb%202026%2015:59:45%20GMT	https://static.wixstatic.com/media/7eba9c_bf7a85489f394c39bae480641286e0df~mv2.jpg/v1/fill/w_146,h_180,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_avif,quality_auto/7eba9c_bf7a85489f394c39bae480641286e0df~mv2.jpg	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/static.wixstatic.com/media/7eba9c_bf7a85489f394c39bae480641286e0df_mv2.jpg/v1/fill/w_146,h_180,al_c,q_80,usm_0.66_1.00_0.01,blur_2/7eba9c_bf7a85489f394c39bae480641286e0df_mv2.jpg	(from https://www.annekeslershields.com/shop?page=2)
10:59:50	1502299/1502299	---MCZ	200	added ('OK')	text/html	etag:W/%22a7850a273da97b347c5a98b7839e39c0%22	https://www.annekeslershields.com/product-page/curve-i-pink	C:/My%20Web%20Sites/AnneKessler/AnneKesler%20Website/www.annekeslershields.com/product-page/curve-i-pink.html	(from https://www.annekeslershields.com/shop?page=2)
